user_id,recommended_items
192875,472040 2108935 242449 487795 1902625
192991,2650926 2235265 1604145 1016436 1850794
193043,139004 2774733 397974 255085 1413540
193081,859242 1520277 2307967 1840914 923012
193695,2719617 139004 771416 190606 1516336
193711,636889 2258544 1212859 452698 1601704
194294,1146589 1176133 1118136 1469476 2013026
194359,2719617 771416 2069813 440569 1516336
194775,882543 2044303 2713312 548859 1952969
195604,882543 2719617 139004 771416 1413540
195614,984114 988140 2044303 782713 2192333
195710,2719617 988140 238571 548859 1516336
196851,1053452 2778525 1244196 1386412 657183
196956,1053452 2778525 1244196 1386412 657183
197066,1053452 2778525 1244196 1386412 657183
197225,882543 1016436 1382937 2716452 1615362
197384,2143484 2069813 440569 1516336 306724
197417,1130730 2399085 467643 2616493 2468295
197510,139004 712209 275929 255085 397974
197576,306724 1644009 955963 2152454 2391924
198156,882543 2719617 139004 771416 1413540
198166,1978534 1596124 1725193 2054114 823468
198174,830073 2719617 128644 802543 306724
198427,1624781 952102 988140 2044303 2774733
199421,1430243 555502 2031953 2634238 1982112
199426,2719617 771416 1516336 841721 306724
200335,1983719 2617471 926632 293349 1786175
200419,771416 2752423 841721 33197 1262298
200836,882543 1450555 1615362 2055851 2268152
201121,2759350 2828750 54756 2556695 306724
201550,882543 139004 440569 2556695 538944
201721,2218230 483871 926632 2779857 1068933
201989,882543 2719617 139004 771416 440569
202447,177825 1366236 2719617 771416 1516336
202687,1053452 2778525 1244196 1386412 657183
203076,1671267 1819277 21333 1704842 302727
203090,313851 2289895 1226980 2353116 1587872
203223,2719617 1328711 1571702 2192333 1516336
203452,1189146 190606 2716452 1516336 1976901
203492,22934 926828 2360545 298535 1915852
203686,1053452 2778525 1244196 1386412 657183
203871,205032 985008 1975912 1701454 798447
203901,2719617 139004 782713 2592829 1516336
204680,882543 794365 1016436 1382937 2423973
204704,275929 712209 397974 255085 2402847
204755,141739 737058 1678673 1757615 2435798
205360,139004 2358688 2752423 1014523 479595
205929,2759350 2719617 771416 2752423 440569
206462,190606 275929 712209 397974 1516336
206671,1053452 2778525 1244196 1386412 657183
206739,1053452 2778525 1244196 1386412 657183
206745,1386412 1754395 2441881 749025 1750053
206749,2712481 2249010 1387396 2507411 1796993
206908,2423978 882380 269512 81952 950113
206932,77504 1904269 2748150 2489267 1756345
207129,139004 255085 397974 306724 1725193
207189,2705759 2710106 1861093 1646883 2577886
207214,275929 712209 397974 255085 440569
207357,1016436 2719617 1382937 1078888 440569
207588,2719617 771416 1516336 841721 306724
207662,1053452 2778525 1244196 1386412 657183
208666,2215624 2003041 2131278 1725014 1998881
208862,636889 1130730 2768923 453930 2486236
209090,1053452 2778525 1244196 1386412 657183
209491,1671267 1819277 21333 1704842 302727
209980,1053452 2778525 1244196 1386412 657183
210921,882543 139004 771416 190606 2716452
210953,2632598 1545757 466934 2763004 1960510
211526,995871 2100568 269612 716107 32978
211806,757533 1516317 1615362 1382986 1976901
211816,1330328 1025299 454934 434699 2481419
212296,803136 2688176 907427 2705351 1559941
212413,882543 139004 2306574 190606 1516336
212423,2489959 1016436 1422357 1382937 139004
212735,934577 1982510 2342153 1776930 2645314
212958,2593483 2222699 2518350 2778074 1337371
213259,882543 139004 2076321 1615362 1413540
213742,882543 952102 984114 139004 2774733
213795,1570153 467643 246014 695430 1640213
213911,882543 2716452 2158063 731325 2478900
213967,1088987 569568 2406712 1044973 1027027
214226,1016436 1382937 2306574 275929 712209
214467,146576 139004 712209 275929 255085
215113,882543 139004 275929 255085 440569
215114,1081513 562914 181681 705705 1162658
216348,882543 139004 275929 712209 255085
216964,2295534 1108512 2634334 1684123 81551
217023,1624781 139004 2592829 134624 2192333
217522,1053452 2778525 1244196 1386412 657183
217741,35677 1455644 125527 829088 391831
218493,1369964 1776930 2086053 470079 83465
218517,1053452 2778525 1244196 1386412 657183
218639,58071 1891459 368471 2174040 2518350
218827,2348573 1755502 1659407 1978534 109031
219052,1686458 2337857 2158063 731325 1419600
219059,2246580 1615362 1976901 2400469 2655876
219065,2257874 675129 2643193 1728410 475192
219367,1218572 2158063 731325 2478900 1419600
220147,468120 939550 21333 1704842 486185
220681,1747233 429123 1838816 1797064 447873
220939,882543 2719617 139004 2774733 2192333
221537,882543 1624781 984114 139004 2192333
221815,1053452 2778525 1244196 1386412 657183
222344,1316860 1028918 660938 2256791 1725193
222473,789747 243252 2516900 440569 47869
222499,1053452 2778525 1244196 1386412 657183
222972,1053452 2778525 1244196 1386412 657183
223087,712209 275929 397974 255085 440569
223622,882543 2719617 1088987 2406712 144119
223915,2358688 479595 1974596 378320 2152454
224169,2719617 139004 2774733 2470865 2716452
224262,1093941 2213987 2184058 2362308 560665
224374,2705759 139004 1861093 190606 1516336
224592,952102 984114 988140 2044303 238571
224905,2719617 712209 275929 255085 397974
224934,1671267 1819277 1704842 1090792 2124935
225564,1602405 1993864 1426996 2617083 829306
225578,1053452 2778525 1244196 1386412 657183
225752,1644114 1057404 808406 1644970 2233815
225997,882543 139004 440569 2256791 1725193
226031,2476293 1894914 1423037 1670804 823816
226190,1053452 2778525 1244196 1386412 657183
226470,1053452 2778525 1244196 1386412 657183
227413,2693538 1195481 1088987 1309786 144119
227943,1053452 2778525 1244196 1386412 657183
228228,2044303 1749097 134624 548859 306724
228326,1864789 771416 1749097 1141074 1516336
228447,2093466 640804 2470880 2339487 2694051
228484,2719617 139004 771416 1516336 841721
228768,139004 1749097 1413540 125527 522016
229028,2632598 1545757 466934 1960510 872146
229155,2719617 139004 771416 1749097 440569
229302,882543 2719617 139004 275929 712209
229370,1053452 2778525 1244196 1386412 657183
229494,2415538 590897 2828750 992832 828514
230369,139004 2306574 1413540 2256791 1725193
231154,1053452 2778525 1244196 1386412 657183
231398,882543 139004 2752423 275929 440569
231578,567823 475192 370820 64039 2420756
231659,2721169 569568 1355739 1044973 1027027
231710,1585842 2774804 240780 2055902 2381852
232469,882543 139004 397974 440569 1413540
232491,952102 984114 988140 2044303 238571
232769,882543 139004 2752423 2470865 1413540
233500,882543 1624781 984114 2044303 782713
233613,712209 275929 255085 1516336 370820
233651,882543 952102 139004 238571 2192333
234180,1053452 2778525 1244196 1386412 657183
234361,882543 1016436 1382937 139004 1289213
234368,1053452 2778525 1244196 1386412 657183
234953,2050227 596178 943330 2628685 1058353
235463,92053 1230659 1480251 1443014 337370
236260,1053452 2778525 1244196 1386412 657183
237536,2721169 569568 1355739 2456017 1027027
238011,1724738 555502 2634238 75878 1885036
238123,2469913 1611974 587438 1885101 1529089
238260,2604878 554760 247719 175992 1459360
238584,882543 139004 1078888 2716452 440569
239038,1624781 952102 984114 2719617 988140
239090,335824 2392996 2617752 1753570 1500447
239304,882543 139004 2774733 2716452 2048862
239472,1836572 653365 479595 2348027 2417391
239667,1671267 1819277 21333 1704842 302727
239994,882543 952102 636889 782713 238571
240307,882543 139004 2774733 984443 1413540
240783,882543 1189146 2253107 1615362 440569
240989,2348573 2705759 1836572 1861093 2171866
241338,636889 1185847 2710106 1646883 2577886
243171,771416 1521930 1596124 2444587 841721
243504,2462072 2572073 137527 1947468 1223431
243552,882543 1499394 139004 2155146 1516336
243619,139004 2752423 1321367 190606 2716452
243806,882543 1076904 139004 665194 2774733
244307,2546303 2182484 614700 648769 2351631
244943,952102 988140 2044303 782713 2592829
245089,1289213 724014 1472851 2506278 2227201
245683,1349839 243252 440569 109031 1218780
246321,882543 139004 275929 1413540 1516336
246420,247719 2364286 1749097 2452576 1476699
246495,952102 984114 988140 782713 2713312
246566,2752423 1521930 1596124 2444587 1725193
246866,2719617 139004 1382937 2763004 2207091
247074,490987 2002979 305327 1220468 1706955
247461,1016436 1775761 1382937 181004 565141
247604,882543 139004 2774733 1321367 190606
247644,1321367 345338 1516336 2721098 2270687
247882,139004 2265526 1014523 190606 2716452
248352,882543 1624781 988140 1952969 306724
248804,1739585 246014 2309306 370820 2417391
248988,1053452 2778525 1244196 1386412 657183
249339,882543 1843411 2246580 2275611 2268152
249590,1053452 2778525 1244196 1386412 657183
250758,882543 1624781 984114 139004 2713312
252300,2719617 1671267 1819277 21333 1704842
252305,984114 139004 782713 2592829 2713312
252579,636889 139004 2306574 2258544 1413540
252918,2686805 1880316 1046962 1957948 1728536
252930,636889 665194 1966003 1575737 2014172
253403,1162250 2358688 2686805 698106 378320
253496,882543 2719617 139004 771416 1516336
253786,882543 1041709 139004 2774733 1413540
254319,2719617 139004 771416 1516336 1413540
254662,882380 2155146 1321367 1088968 2721098
255221,882543 2309131 440569 867442 2459186
255343,1053452 2778525 1244196 1386412 657183
255399,882543 139004 771416 440569 1516336
255433,1513499 2647158 254011 2476953 2063865
255549,2686805 712209 275929 397974 255085
255777,771416 548859 841721 306724 1865850
255869,882543 139004 478799 2146119 440569
256185,300053 194318 2290678 2423973 1707227
256298,2719617 771416 440569 1516336 841721
256391,1078888 2826125 1149693 2135951 484433
256588,2258544 2420756 306724 1865850 2641820
257877,2146119 566081 1027708 823117 477560
257940,882543 1016436 1382937 139004 440569
258124,1053452 2778525 1244196 1386412 657183
258786,1071532 275929 712209 255085 397974
258876,1348771 1351870 1633656 491817 2290143
259525,90273 1324922 2645142 138789 1057837
259751,2143484 2621946 570383 2069813 1213969
260192,1165223 771416 1319581 1981831 2716169
260257,389610 2572073 2445526 821234 36955
260521,1053452 2778525 1244196 1386412 657183
260675,1053452 2778525 1244196 1386412 657183
261240,638712 734248 478208 538145 578109
261298,1053452 2778525 1244196 1386412 657183
261661,882543 952102 139004 2774733 1413540
261938,2044303 782713 238571 2592829 306724
261944,1624781 984114 988140 2044303 2592829
262072,712209 275929 255085 397974 306724
262695,2337857 1078888 2728774 440569 33197
263073,1218572 139004 747193 1230659 1480251
263279,1053452 2778525 1244196 1386412 657183
263309,1189146 2253107 1289213 1615362 1472851
263330,882543 1016436 139004 1382937 190606
263526,771416 2752423 1516336 841721 306724
263902,771416 2752423 1521930 1516336 2670034
263933,2719617 1321367 1516336 2270687 2721098
264045,987162 641134 630507 280155 222443
264452,139004 1014523 2828750 1516336 2556695
265311,882543 1016436 1382937 1078888 2716452
265681,925751 2086265 2184369 261467 696554
266004,2422536 1749097 430439 2024738 2686169
267027,882543 2275611 437610 1871576 775484
267053,1659407 1836572 724014 2062173 2233456
267625,1016436 1775761 1382937 1606360 1728147
267890,2719617 1382937 771416 1078888 440569
268555,1755502 2069813 2071234 306724 648824
268746,636889 1225403 1575243 81952 1615362
269156,768246 1244471 232919 1705133 2322769
269361,1053452 2778525 1244196 1386412 657183
269579,882543 2719617 139004 771416 440569
269655,1053452 2778525 1244196 1386412 657183
270530,1189146 2710106 2253107 1646883 2577886
270764,1053452 2778525 1244196 1386412 657183
270865,882543 1016436 1382937 1321367 2763004
271608,2043929 1823509 615688 397887 1728147
271698,2719617 2143484 1321367 2069813 1516336
271925,882543 139004 997790 1413540 1725193
272019,1864789 1749097 2686521 2250299 178239
272229,1189146 2253107 2358007 1829565 1281739
272391,2596732 1689895 1324922 1338810 2021391
272609,882543 139004 1413540 21333 306724
273274,988140 2192333 2592829 2713312 306724
273512,1659407 570383 1218780 2366932 370820
273848,801479 2621946 109031 2366932 1461004
273878,1053452 2778525 1244196 1386412 657183
274081,238571 2713312 548859 1516336 1952969
274293,436574 967161 952014 2391945 33540
274484,882543 139004 2756711 1413540 1670804
274596,2031981 1289358 2710882 1551285 2214299
274908,882543 636889 1189146 1615362 1413540
275037,2719617 139004 771416 2716452 1516336
275354,2752423 2358688 479595 2631964 289491
275364,2719617 139004 771416 1516336 841721
275597,1088987 2406712 144119 731325 2158063
275979,882543 139004 2774733 440569 1413540
276105,882543 2719617 139004 2774733 2470865
276185,579292 636889 1124313 2309062 2249632
276670,882543 139004 440569 2779857 1413540
276911,1042196 518244 1799849 390015 1615362
276978,2759789 2155146 2252871 2438615 1117173
277248,636889 1189146 2253107 1615362 1976901
277457,1053452 2778525 1244196 1386412 657183
277553,1053452 2778525 1244196 1386412 657183
277781,1053452 2778525 1244196 1386412 657183
277965,771416 1905117 2716169 2168063 2402847
278487,1619659 1615362 2478900 1976901 2337997
278882,1053452 2778525 1244196 1386412 657183
279207,882543 139004 2774733 2716452 440569
279372,712209 275929 255085 397974 306724
279554,2313894 882543 139004 2774733 1554299
280117,2719617 139004 771416 1413540 841721
280265,2264926 2159515 2088166 803363 390015
280324,882543 139004 1078888 440569 1413540
280404,605698 1536621 2241046 1748626 952963
280535,2719617 771416 2752423 1516336 841721
281098,771416 2752423 859242 440569 841721
281162,1844001 2774733 1351406 2830138 1725193
281356,139004 275929 397974 255085 1413540
281761,1982016 2479462 1258445 2779522 1357215
282179,1138032 656507 1874092 147992 2632099
282284,1018726 139004 2752423 804400 2388635
282457,712209 275929 397974 306724 2776360
282529,1053452 2778525 1244196 1386412 657183
282542,475121 1793117 2596732 1320005 1187046
282843,190606 712209 275929 397974 255085
283126,1053452 2778525 1244196 1386412 657183
283438,1911499 2331710 2433829 894828 458062
283482,882543 35677 2719617 139004 2470865
283536,189845 1033253 419181 2331463 1668572
283541,660656 139004 1014523 190606 1211919
283592,1053452 2778525 1244196 1386412 657183
283674,771416 440569 1516336 841721 306724
284368,882543 2719617 2192333 2716452 440569
284525,1053452 2778525 1244196 1386412 657183
284605,275929 712209 397974 255085 2776360
284905,2719617 2752423 1321367 1516336 2721098
284945,2742030 2445301 1288082 1667533 2117541
285154,882543 2774733 2300127 2275611 440569
285991,1854924 178239 2182900 2393265 2492153
286974,2759350 2719617 771416 2556695 1516336
287064,288342 756103 1631649 1370031 2822835
287155,882543 2719617 771416 1516336 841721
287242,1218572 1071532 747193 1381522 1774879
287428,882543 1624781 2719617 139004 782713
287460,1088987 2406712 134624 144119 64039
287531,1053452 2778525 1244196 1386412 657183
287585,882543 2716452 440569 731325 2158063
287772,2409634 1877578 1341138 345338 147895
288269,2724276 2423893 2158063 731325 1682300
288782,2109924 1322673 2117618 2354859 1627875
288929,209611 1112000 910359 2431623 573346
289148,771416 427919 1828811 841721 717673
289471,1971458 440569 964178 1594779 1738370
289537,2117618 2200859 1836572 1630881 2273931
289593,882543 139004 275929 255085 440569
289825,1728147 1615362 491795 1976901 2680615
290278,1854085 2476293 1124313 1966003 1575737
290335,286278 307565 120636 2118369 1529535
